movie_title,review
크라임씬 리턴즈,일단 멤버들의 합이 좋고 ㅋㅋ사람들이 기대하는 프로에는 역시 다 이유가 있음을 충분히 충족시켜줌!!
크라임씬 리턴즈,이를 갈고 만들었으니 세계관 쭉쭉 연결해서 다음시즌 제발요..
크라임씬 리턴즈,다시 돌아와준 것은 감사. 억지로 엮은 스토리는 눈 감아준다 쳐도 ‘추리물’의 기본인 디테일 개폭망. 연기자들조차 이해 못할 설정이 방탈출식 무작정 증거 찾기로 해결될 리가.
크라임씬 리턴즈,"옛날에 1,2,3,몰아보고 재미있어서 또보고 또보고 그랬는데 크라임씬 리턴즈 나왔어 좋네요 이번도 역시 재미 있어요"
크라임씬 리턴즈,더 커진 스케일과 세계관은 놀라웠지만 매 사건마다 진범 보다 더 범인일거 같은 캐릭터와 설정이 많아 아쉬웠다
크라임씬 리턴즈,와.... 역대급으로 어렵다~ 자~알 만들었네~
크라임씬 리턴즈,마지막 화까지 꼭 봐야합니다. 너무 재밌게 봤어요
크라임씬 리턴즈,세트장 스케일에 입이 떠억 벌어진다... 너무 재밌어.. 세계관도 기가 막히고... 또 해줬으면 좋겠다 ㅠ +) 장진 감독님 왤케 잘하셔.. 추리하는 게 입이 딱 벌어진다
크라임씬 리턴즈,크라임씬 새로운 시즌의 귀환
크라임씬 리턴즈,세계관 무슨일이야..👍
크라임씬 리턴즈,또 돌아 올거죠??
크라임씬 리턴즈,.
크라임씬 리턴즈,함께해서 행복했습니다.
크라임씬 리턴즈,이전 시리즈 하나도 안 봤는데 리턴즈 너무 재밌게 봤다! 출연자들 몰입도가 높아서 집중이 잘 됨. 고시원 떡밥 더 풀어주지 않을지 기대 중.
크라임씬 리턴즈,"크라임씬을 너무 좋아하는데 아쉬움이 많다. 새로 들어온 멤버들의 본캐와 크라임씬 캐릭터가 많이 겹친 것 같다. 그리고 추리 과정에서, 혼돈을 주는 힌트가 지나치게 많다."
크라임씬 리턴즈,존버는 승리한다
크라임씬 리턴즈,"세트장, 소품, 세계관 확실한 업그레이드! 뭔가 치밀하고 완벽한 구성이라기보단 여러 단서 나열 후 찍기 수준이긴 하다만..."
크라임씬 리턴즈,"전시즌들의 비해 스케일도 커지고 변화가 꽤 있었으나 몰입도도 떨어지고,이유들도 부족했다(?) 전 시즌들의 B급 감성 크라임씬이 이어졌으면"
크라임씬 리턴즈,안유진 진짜 크게될 예능 유망주다
크라임씬 리턴즈,장동민만 빼줘 제발
크라임씬 리턴즈,진짜 크라임씬 시즌 1 때부터 다보고 리턴즈 다 보는거 아까워서 남겨두고 아껴둔거 이제 다 봤다 ㅠㅜㅠ 너무 아쉽고 다른 시즌 또 나왔으면 좋겠다 ㅠㅜㅠ
크라임씬 리턴즈,시즌을 관통하는 큰 줄기의 이야기를 만드는 구성이 좋았다. 아쉬운건 이전에는 각 고정들만의 독특한 특징들이 있었는데 이번엔 그것이 줄어든거 같았다는 점..
크라임씬 리턴즈,처음엔 멤버보고 읭? 했는데 잘 어우러져서 보는데 불편함도 없고 재미있었음 세트장도 커지고 돈을 쓴게 보여서 더 보는 재미가 쏠쏠함
크라임씬 리턴즈,한편한편 아껴가며 봤다 다음시즌을 열렬히 기다린다
크라임씬 리턴즈,너무 기대했나? 출연자들 합과 화려한 세트장은 좋았지만... 정작 기대했던 추리가 아쉬웠다.
크라임씬 리턴즈,와 스케일 실화...? 제발 시즌 더 내주길ㅠㅠ
크라임씬 리턴즈,처음 봤을 때의 충격을 잊을 수 없는 레전드 예능! 하지만 스케일이 커지면서 이전 시리즈에서의 소소한 재미가 없어져서 다소 아쉬웠던...
크라임씬 리턴즈,다음 시즌을 또 바라며…
크라임씬 리턴즈,"크라임씬 리턴즈 전체를 관통하는 세계관과 더욱 커진 세트장. 볼 거리가 많아져서 행복했지만, 디테일한 떡밥 면에서 놓치는 부분들이 있어 아쉬웠다. 다음을 또 기대해도 될까요?"
크라임씬 리턴즈,너무너므너므 재밋다 ㅎㅎ 좀 귀찮고 질려서 천청히 본것도 있지망 세계관 대통합이 .. ㄹㅈㄷ ㄷㄷㄷ 시즌5도 해주면 좋겠다
크라임씬 리턴즈,리턴즈2 존버합니다...
크라임씬 리턴즈,대부분 살해 동기가 있어서 누가 범인이든 큰 충격이 없었다.
크라임씬 리턴즈,"다시돌아온 크씬리턴즈 반가운 얼굴들과 새인물들의 조화, 더 커진 스케일의 세트와 스토리로 흥미진진하게 사건을 지켜볼수 있었다. 다음 시즌이 기다려진다"
크라임씬 리턴즈,방탈출이여도 좋아
크라임씬 리턴즈,대서사를 추리 안에 담아낸다
크라임씬 리턴즈,금욜마다 올라오는 시간 맞춰 재밌게 봤어요 1화부터 막화까지 연결된다는거 보고 우와 하며 봤던 작품이요~
크라임씬 리턴즈,어서 후속작을
크라임씬 리턴즈,TVING
크라임씬 리턴즈,오랜 기다림이 아쉽지 않을 만큼 재밌게 봤습니다
크라임씬 리턴즈,던져진 떡밥 하나하나 버릴 것이 없다
크라임씬 리턴즈,출연자와 같이 범인을 찾게되서 몰입도가 높다 전 시즌도 정주행 해봐야지
크라임씬 리턴즈,세계관 미쳤고 이스트에그 찾는 재미
크라임씬 리턴즈,그동안의 시즌 중 제일 좋았음. 신구 인물들 조회도 좋고 세계관을 연결한 것도. 다음 시즌을 기다리게 함
크라임씬 리턴즈,완전 재밌네요
크라임씬 리턴즈,시즌5 제발!!
크라임씬 리턴즈,돌아와준 것만으로도 압도적 감사 🥹 꼭 다시 만나!
크라임씬 리턴즈,뭔가 대탈출 유니버스를 참고한 듯한 느낌이랄까 모든 것은 이어져 있었다...라는 임팩트를 주고 싶었지만 크게 와닿지 않았다!
크라임씬 리턴즈,역시 명불허전
크라임씬 리턴즈,예능에도 각본이 필요한 이유가 멋지게 잘 드러난 훌륭한 컴백! 얼른 다음 시즌도 나오길…!!!
크라임씬 리턴즈,애정하는 프로그램 계속 나왔으면 하는 프로그램 추리 예능이라는 신선한 소재를 짜임새있게 긴 서사로 구성한 작가들 다양한 소품을 현실감있게 만들어낸 소품스텝들의 노고까지 고루 느껴짐
나의 해리에게,보고싶은데...볼데가없구나...
