movie_title,review
대부,너무 차가워도 아픈 법이다. 총을 들이밀지 않아도 모두가 대부라 불렀던 남자 그리고 총을 들이밀어 모두를 무릎 꿇게 만들어야만 했던 소년.
대부,마피아물의 클리셰를 정립한 작품.
대부,"대관식과도 같았던 그 장면, 보다 얼어버렸다"
대부,"50여 년의 세월이 흐른 영화가 뻔해 보인다면, 그것은 다른 영화가 이 작품에 빚을 너무 많이 져서가 아닐까?"
대부,재미없다고 하면 영알못이라고 욕먹는 영화
대부,범죄 느와르 장르의 대부
대부,마피아 세계관의 획을 그어준 영화
대부,이게 영화다
대부,"영화를 보며 많은영화들이 스쳐가는건 대부분의 갱스터영화들이 대부에 빛을 졌단 이야기겠지 대단한 연출 대단한연기 진정한 마스터피스,!!"
대부,高..
대부,"대부가 나에게 거부할 수 없는 제안을 하였고, 그것을 거부하지 않은 것은 가히 내 인생 최고의 선택이라 할 수 있다."
대부,상징적인 영화 마스터피스 정말로.
대부,갱스터 무비의 대부
대부,3시간을 흔들림없이 유지하는 그 무엇...이 영화를 1972년에 만들어낸 모두에게 경의를 표함...
대부,You've gotta get up close like this and bada-bing!
대부,찬찬히 볼수록 빠져든다. 단순하고 상징적 장면과 대사 몇가지만으로 핵심을 전달한다. 가장 인상적인 건 애잔한 주제가.
대부,친구는 가까이 적은 더 가까이
대부,뭔가 영화 같지 않고 현실같은 연출이 뛰어나기에 이 영화가 영화사상 최고의 걸작이라고 불리는 것이다.
대부,"갱스터,범죄라는 질 나쁜 소재로 낼수 있는 천상적인 영화적 예술"
대부,Masterpiece!
대부,"대부 (Mario Puzo's The Godfather, 1972_74_90)"
대부,갱스터 무비의 마스터피스! 복수는 냉정하고 통렬하게!
대부,영원한 클래식.
대부,누아르의 정점
대부,"마피아의 세계로 서서히 빠져들게 하는 내러티브의 연속, 훌륭한 음악과 연기가 이를 보좌한다."
대부,생각보다 재미있는데 생각만큼 멋있지 않은건 역시 알파치노가 청혼하는 장면이 왜 두 번이나 나와야 하는지 이해할 수 없어서겠지..
대부,매년 생각 날때마다 본다
대부,"시대를 넘나드는 걸작이자, 남자만의 세계와 가족애까지 다루고 있다. 마스터피스이자 클래식. 마피아 가문의 인류학적 보고서를 보는 느낌 대부를 본다는 건 거부할 수 없는 제안이다."
대부,걸작이라고 해서 봤으나 2까지 보고 싶진않은 영화. 모든 사람에게 취향일순 없지.
대부,"I spent my life not to be careless. Women and children can be careless, but not men."
대부,끌레오네 패밀리의 모든 것 설명서 같아서 나랑 안 맞았음 2편이 확실히 기대된다
대부,러닝타임을 빼곡히 채우는 걸작의 프레임.
대부,어둠의 메디치 가문을 다루는 클래식
대부,불확실성을 가정한 확실한 범죄의 온상.
대부,갱스터 무비의 마스터피스
