movie_title,review
친절한 금자씨,복수가 인생이 된 사람.. 마지막 표정이 모든 것을 말해준다..
친절한 금자씨,복수 끝에는 무엇이 있을까
친절한 금자씨,후하게 죽여줬다고 생각될 정도의 초월이입
친절한 금자씨,기꺼이 증오를 베푸는 친절함에 대하여
친절한 금자씨,내 인생 첫 N차 영화
친절한 금자씨,이영애 배우의 연기도 빨간 눈 화장도 모두 친절하고 싶지 않은 금자씨 자체였어. 나도 친절을 주고 싶을 정도로. 시간이 지나도 들쳐 보고싶고 인상남는 복수극.
친절한 금자씨,"우아하고 매혹적인, 아름답고도 처절한 복수극. 금자씨는 너무나 친절해서 너무도 마음 아픈 캐릭터다. 지독하고 가혹한 운명을 타고났다고 생각했다. 여자로서 충분히 누리고 느껴야 할 ..."
친절한 금자씨,"완벽한 연출과 연기, 대담한 씬들. 하지만 각본은 너무 평범해."
친절한 금자씨,악을 악으로... 복수가 끝난 후에 남는 건 뭘까?
친절한 금자씨,우아하게 토막난 초코케이크
친절한 금자씨,박찬욱의 복수 3부작은 그 영상미에 놀라게 된다. 후반 부분 이영애의 마지막 표정. 웃는 건지 우는 건지 모를 표정에서 많은 걸 느낄 수 있었다.
친절한 금자씨,내가 가장 사랑하는 슬픈 금자씨
친절한 금자씨,복수를 하긴 했지만 그 다음엔 뭐가 있을까
친절한 금자씨,금자씨의 가슴 아픈 친절한 복수극. 복수가 끝나고 케익을 숨넘어갈 듯 먹는 금자씨를 보면 마음이 아리다.
친절한 금자씨,"연기가 미쳤습니다.. 대사, 나레이션, 분위기 정말 몰입도 최고 입니다"
친절한 금자씨,너나 잘 하세요.
친절한 금자씨,"박찬욱 감독의 재능에 다시한번 감탄한다. 분노로 뒤덮인 복수를 하는 와중에도 현실은 눈 앞에 있다. 그리고, 복수는 항상 해봤자 늦는다. 그럼에도 복수는 해야하며, 속죄하면 된다."
친절한 금자씨,13년을 공들인 그 복수의 방법마저도 친절한 금자씨.
친절한 금자씨,새해 첫 영화를 이런 명작으로 맞이할 수 있어서 좋았음. 박찬욱 감독이 바라보는 여자에 대한 시선이 너무 좋음
친절한 금자씨,진정한 복수와 용서에 대하여 괴이하고도 이상하리만큼 아름다운 박찬욱표 잔혹 동화.
친절한 금자씨,진짜 친절한 금자씨
친절한 금자씨,올드하면서도 스타일리쉬함이 돋보이는 영화. 까마득하게 깊은 호수처럼 섬뜻하리만큼 잔잔한 잔인함을 보여준다.
친절한 금자씨,하도 유명해서 봤는데 쓸데없이 선정적잌 느낌
친절한 금자씨,철저한 복수. 모성..
친절한 금자씨,복수시리즈 한편이지만 완성도가 정말 높은영화 이영애 배우의 연기와 최민식 배우의 악역도 최고다 원초적인 인간의 악행을 생각해 볼 만하다 박찬욱 감독님 이런 영화 만들어주세요
친절한 금자씨,완벽하게 창백한 복수 . . . . . 비행기에서 보면서 끊임없이 아이가 우는 소리가 들려서 연출이 소름듣는다고 생각했는데 실제 아이 울음소리였다는 후문
친절한 금자씨,못 볼 작품은 아니지만 보고 나면 할 말이 없다.
친절한 금자씨,복수만을 생각하고 산 사람은 화산이 터지듯이 저질러버리는 복수가 아니라 계단을 올라가듯이 차근차근 해나가며 복수를 하겠구나라는 생각이 들었다
친절한 금자씨,선하고 순해야 미덕이던 한국인이 모두 새로운 것을 깨달았던 순간 지금봐도 세련된 미감과 우아하고 잔혹한 금자씨의 울분이 아름답다 (재재관람) 241022
친절한 금자씨,이렇게 우아하고도 친절한 복수라니
친절한 금자씨,"흥미로운 소재, 난잡한 전개"
친절한 금자씨,기꺼이 증오를 베푸는 친절함에 대하여.
친절한 금자씨,.
친절한 금자씨,"<복수는 나의 것> 과 <올드보이> 못지 않게 재밌게 봤으나, 본격적으로 모순을 제시하는 결말부가 너무 명료하고 김빠진다."
친절한 금자씨,헤어질 결심도 그렇고 박찬욱 영화는 취향이 아니다... 고급스러운데 밍밍한 식당같음
친절한 금자씨,누구에게 친절한 것일까.
친절한 금자씨,복수는 나만의 것?
친절한 금자씨,복수는 무엇인 걸까.
친절한 금자씨,다급한 상황에서도 금자는 자기 총의 유효사거리를 결코 잊지 않았다.
친절한 금자씨,너나 잘 하세요. 모두 잘 했어요.
친절한 금자씨,이 정도면 숭고하기까지한 폭력 미학.
친절한 금자씨,웰메이드
친절한 금자씨,금자씨의 오열하며 미소짓는 장면으로 모든 것이 설명된다
친절한 금자씨,복수는 순백의 케이크처럼 명백히 달콤할 수 없다.
친절한 금자씨,"""우리는 때로는 감당하기 어려운 실수를 저지르고 견디지 못할 죄책감에 시달린다."""
친절한 금자씨,"미슐랭 받을 수밖에 없는 요리, 하지만 락스죽인 것 같다."
친절한 금자씨,죄로 더럽혀져버린 자들의 두부.
