movie_title,review
69세,부족한 연출을 메꾸는 예수정 배우의 존재감 현실 속에서 잊혀지고 숨어버리는 심효정들에게 조심스레 손내미는 영화
69세,인생이 질기다는 그 말씀처럼 포기하지 말아주셨으면
69세,"예수정 배우님의 연기가 엄청나게 돋보인 영화. 묵묵히 털고 일어나, 진실을 밝히는"
69세,살아있는 우리 모두가 오늘의 주인공이기 때문에.
69세,.
69세,"""고소인이 젊은 여자였다면 그 사람이 구속됐을까요?"""
69세,이게 왜 좌표 찍혀서 별점 테러 당할 영화인지 전혀 이해가 가지 않는다. 노인이 주체가 된 성장영화라는 느낌.
69세,어두운 주제를 어둡게 다뤄서 너무 힘들다 여주의 용기에 박수를 실화라는데 실제 결말은 어떻게?
69세,-
69세,결말이 작위적이라 생각했는데 실화에서 결말만 약간 각색했다는 것을 알게 되니 영화 결말은 이해가 되고 이 세상은 이해가 안 된다
69세,인생 그렇게 쉽게 끝나지 않아!
69세,전하고자 하는 메시지를 감당하지 못하는 공허한 고백...
69세,"'아직 살아있으니까'라는 이유를 찾게 되는 때에, 저 정도 털고 일어설 강단은 있을까. 더이상 뒷걸음질 치지 말고 씩씩하게 밀어붙여야 한다."
69세,타자화의 수미상관
69세,"나는 치워야 하는 쓰레기가 아닙니다. 한 여성이자 노인, 그리고 인간입니다."
69세,"진중하고 침착하게, 어느새 움직여 있다"
69세,"조심좀하지그랬어요라는 말에 숨이 막힌다. 젊은여자보다도 소외된, 법원조차 인정하지않는 사각지대에 존재하는 효정이 할수있는건 무엇이 있었을까. 예수정선생님의 조용한 분노가 인상적"
69세,소외되었던 노년에까지 다다른 여성서사의 확장!!
69세,드러내지 않는 문제를 수면위로 끌어올리다.
69세,삶을 오래 산 시인의 현실
69세,"인생 그렇게 쉽게 끝나지 않아! 자극적일 수 있는 소재이지만, 자극적이지 않게, ""인간의 존엄성"" 이라는 메세지가 보고나서 마음에 남을 수 있도록 너무나 잘 그려낸 좋은 작품이다."
69세,아름다운 영화
69세,우리의 편견을 깨야 하는 이유
69세,"첫 장면부터 강렬했다. 컴컴한 어둠이다. 물리치료를 받던 69세, 효정과 남자 간호조무사, 중호의 대화 소리와 함께 물리치료 기계 소리만이 들리는데 둘의 대화에 집중할 수밖에 없다..."
69세,<69세>는 성폭력 피해자를 시혜적 시선으로만 그려내지 않는다. 감성적인 ‘노인동정론’에만 머무르지도 않는다. 중심 사건에서도 필요한 최소한의 묘사만을 하며 독립적 인간으로서 효정...
69세,인생은 그리 쉽게 끝나지 않는다
69세,흡입력 있는 예수정과 기주봉의 연기와 작품이 주는 설정들. 69세 여성이 29세 남성에게 당한 성폭력이라는 천인공노할 소재를 '보여주기의 수단'으로 이용하지 않은 것만으로도.
로스트 하이웨이,경계를 뒤집어 출구 없는 순환 속으로 몰아가는 악몽의 연출.
로스트 하이웨이,한줄평 - 가장 매혹적인 데이빗 린치 작품
로스트 하이웨이,뫼비우스의 띠같은 영화구조. 하지만 속을 들여다보면 현실에서 도망치는 프레드의 서사이다. 역시 남자는 힘. 140613
로스트 하이웨이,“탈출구 찾아 내달린 이 길은 끝없이 돌고도는 폭력이라는 고속도로”
로스트 하이웨이,영화계의 프로이트 데이빗린치
로스트 하이웨이,실제를 부정하며 망상에 빠져 살다 보니 거기가 진짜 현실인 양.
로스트 하이웨이,무의식을 현상하는 최적의 작법
로스트 하이웨이,"시종일관 감각을 자극하고, 두뇌를 뒤흔드는 수미상관."
로스트 하이웨이,"난해하고 혼란스러운건 사실, 그러나 세련된 연출로 관객을 끝까지 끌고가는것도 사실!"
로스트 하이웨이,.
로스트 하이웨이,특유의 뜸들이는 말투로 집중하게 만드는게 좋고 그렇게 영화의 요상한 이야기를 보고있다가 중간중간 웃음 터지는 부분이 참 매력적이다. 음악도 반갑고 예상 못했다.
로스트 하이웨이,직선처럼 보이는 원형도로에서 나를 잡아먹고 포식하는 나.
로스트 하이웨이,길을 잃으려 악몽속으로
로스트 하이웨이,어찌 보면 쉽고 어찌보면 어려운 이해의 전복에 관하여
로스트 하이웨이,뒷심 부족. 아 물론 내가 😅
