movie_title,review
센티넬,스캔들은 살고 서스펜스는 죽다
센티넬,불륜남의 처절한 직장생활 이야기
센티넬,"대통령 암살의 누명을 쓰고 음모를 파헤치는 경호원이라는 흔한 소재를 최대한 살리려고 노력했다. 완전 뻔한건 아니지만, 그렇다고 완벽하게 짜여지지도 않은 아쉬움이 있다."
센티넬,저는 재밌게 감상함~!
나의 히어로 아카데미아 더 무비: 히어로즈 라이징,"""구해서 이긴다."" ""(싸우고)이겨서 구한다."" 방법은 다르지만 도착할 곳은 같다. 히어로다. 210815"
나의 히어로 아카데미아 더 무비: 히어로즈 라이징,전작에 비해 아쉽지만 액션 작화는 볼만했다
나의 히어로 아카데미아 더 무비: 히어로즈 라이징,.
나의 히어로 아카데미아 더 무비: 히어로즈 라이징,작화가 조금 아쉽긴 하나 조연들의 활약이 많아서 좋았다
나의 히어로 아카데미아 더 무비: 히어로즈 라이징,적당히 웃기고 적당히 울리고 확실히 화끈할줄 안다.
나의 히어로 아카데미아 더 무비: 히어로즈 라이징,극장판의 매력은 확실하고 그래서 개봉 안한게 아쉽다.
나의 히어로 아카데미아 더 무비: 히어로즈 라이징,마음이 웅장해진다..
나의 히어로 아카데미아 더 무비: 히어로즈 라이징,"부족한 스토리, 괜찮은 액션"
나의 히어로 아카데미아 더 무비: 히어로즈 라이징,킬링타임
최후의 호흡,다큐멘터리라는 장르적 특징을 넘어서는 긴장감을 불어넣은 실화 기반 작품.
최후의 호흡,단순한 구성이지만 예상외로 몰입되어 보게 되다.
스펙: 상,예상이 하나도 안 되네
해리 포터와 죽음의 성물 - 2부,지겹고 지겨웠던 해리 포터와의 뜨거운 안녕. 스네이프도 안녕.
해리 포터와 죽음의 성물 - 2부,"한줄평 - 완벽하게 끝나줘서 밉고, 슬프고, 고맙다. 잘 가 ㅠㅠ"
해리 포터와 죽음의 성물 - 2부,어려워어려워 내가좋아하는 해리포터의색이 이거였나
해리 포터와 죽음의 성물 - 2부,용두용미
해리 포터와 죽음의 성물 - 2부,해리포터야 너와 함께해서 행복했고 넌 내 어린시절 우상이자 친구였엉!!!! 언젠간 다시 볼 날을 기다리며!!👍🏻 익스펙토 페트로눔🧙
해리 포터와 죽음의 성물 - 2부,대서사의 종말
해리 포터와 죽음의 성물 - 2부,끝이 있기에 세월이 찬란해지는
해리 포터와 죽음의 성물 - 2부,지난 10년간의 해리포터 팬들에게 보내는 완벽한 작별 인사
해리 포터와 죽음의 성물 - 2부,내가 사랑해 마지않았던 해리포터 시리즈의 끝. 씁쓸한 마음에 정주행을 할 때도 죽성2는 잘 안 보게 된다...
해리 포터와 죽음의 성물 - 2부,오랜 세월 모두에게 꿈을 안겨주었던 마지막
해리 포터와 죽음의 성물 - 2부,왠지 모를 짠함과 함께하는 완벽한 마무리
해리 포터와 죽음의 성물 - 2부,이 영화를 보고 여행 일정에 해리포터 스튜디오를 끼웠습니다... eBook도 살 예정입니다
해리 포터와 죽음의 성물 - 2부,"호그와트 전투씬을 위해 1부에서 이야기를 무리하게 많이 담으려 한 건 여전히 아쉽지만, 직접 보니 가치가 없진 않았다. 군더더기 없이 깔끔한 시리즈의 피날레."
해리 포터와 죽음의 성물 - 2부,내가 해리포터 시리즈를 이렇게 좋아했었나?
해리 포터와 죽음의 성물 - 2부,"그냥 눈물이 차올랐다, 온갖 복합적 감정들이 가득한 이 영화는 내 학창시절을 함께했던 오랜 친구. 결국 안녕했구나 싶었는데 생각해보니 언제나 내 가슴 속에 있는 친구였다."
해리 포터와 죽음의 성물 - 2부,걍 개재밌음;
해리 포터와 죽음의 성물 - 2부,시리즈의 마지막치고는 훌륭했다 영화 자체로는 글쎄..
해리 포터와 죽음의 성물 - 2부,해리포터 팬들을 위한 만족스러운 결말
해리 포터와 죽음의 성물 - 2부,매년 복습해줘야함
해리 포터와 죽음의 성물 - 2부,"시리즈가 오랜 기간 쌓아온 모든 이야기를 폭발시키고, 1편을 연상시키는 에필로그로 앞으로도 영원히 이어질 이야기를 약속한다. 우리 모두의 유년기의 끝."
해리 포터와 죽음의 성물 - 2부,사랑했다 스네이프
해리 포터와 죽음의 성물 - 2부,해리 포터가 릴리의 눈 말고 다른 것도 닮았다면…. 어땠을까. 지독한 순정남 스네이프를 보게 된다.
해리 포터와 죽음의 성물 - 2부,"시리즈 마무리라 +1점, 아기들 보여줘서 + 0.5점 극을 정리하는 역할에 충실하느라 재미나 개연성을 많이 놓쳤다. (재관람) 161120"
해리 포터와 죽음의 성물 - 2부,대장정의 완벽한 마무리
해리 포터와 죽음의 성물 - 2부,나의 유년기를 책임지던 시리즈의 마지막이 바로 이 영화라는 것에 감사하다
해리 포터와 죽음의 성물 - 2부,대단원의 마지막. 스네이프의 서사는 또 봐도 눈물이 나온다. 역시 명작엔 깊은 서사가 함께하는 법. Always.
해리 포터와 죽음의 성물 - 2부,재밌게 봤습니다. 푹 빠질만 하네요.
